,timedate,soc_rel
72,2016-07-01 06:00:00,0.322537
73,2016-07-01 06:05:00,0.322537
74,2016-07-01 06:10:00,0.322537
75,2016-07-01 06:15:00,0.322537
76,2016-07-01 06:20:00,0.322537
77,2016-07-01 06:25:00,0.322537
78,2016-07-01 06:30:00,0.322537
79,2016-07-01 06:35:00,0.322537
80,2016-07-01 06:40:00,0.322537
81,2016-07-01 06:45:00,0.322537
82,2016-07-01 06:50:00,0.322537
83,2016-07-01 06:55:00,0.322537
84,2016-07-01 07:00:00,0.322537
85,2016-07-01 07:05:00,0.322537
86,2016-07-01 07:10:00,0.322537
87,2016-07-01 07:15:00,0.322537
88,2016-07-01 07:20:00,0.322537
89,2016-07-01 07:25:00,0.322537
90,2016-07-01 07:30:00,0.322537
91,2016-07-01 07:35:00,0.322537
92,2016-07-01 07:40:00,0.322537
93,2016-07-01 07:45:00,0.322537
94,2016-07-01 07:50:00,0.322537
95,2016-07-01 07:55:00,0.322537
96,2016-07-01 08:00:00,0.322537
97,2016-07-01 08:05:00,0.322537
98,2016-07-01 08:10:00,0.322537
99,2016-07-01 08:15:00,0.322537
100,2016-07-01 08:20:00,0.322537
101,2016-07-01 08:25:00,0.322537
102,2016-07-01 08:30:00,0.322537
103,2016-07-01 08:35:00,0.322537
104,2016-07-01 08:40:00,0.322537
105,2016-07-01 08:45:00,0.322537
106,2016-07-01 08:50:00,0.322537
107,2016-07-01 08:55:00,0.322537
108,2016-07-01 09:00:00,0.322537
109,2016-07-01 09:05:00,0.322537
110,2016-07-01 09:10:00,0.322537
111,2016-07-01 09:15:00,0.322537
112,2016-07-01 09:20:00,0.322537
113,2016-07-01 09:25:00,0.322537
114,2016-07-01 09:30:00,0.322537
115,2016-07-01 09:35:00,0.322537
116,2016-07-01 09:40:00,0.322537
117,2016-07-01 09:45:00,0.322537
118,2016-07-01 09:50:00,0.322537
119,2016-07-01 09:55:00,0.322537
120,2016-07-01 10:00:00,0.322537
121,2016-07-01 10:05:00,0.322537
122,2016-07-01 10:10:00,0.322537
123,2016-07-01 10:15:00,0.322537
124,2016-07-01 10:20:00,0.322537
125,2016-07-01 10:25:00,0.322537
126,2016-07-01 10:30:00,0.322537
127,2016-07-01 10:35:00,0.322537
128,2016-07-01 10:40:00,0.322537
129,2016-07-01 10:45:00,0.322537
130,2016-07-01 10:50:00,0.322537
131,2016-07-01 10:55:00,0.322537
132,2016-07-01 11:00:00,0.322537
133,2016-07-01 11:05:00,0.322537
134,2016-07-01 11:10:00,0.322537
135,2016-07-01 11:15:00,0.322537
136,2016-07-01 11:20:00,0.322537
137,2016-07-01 11:25:00,0.322537
138,2016-07-01 11:30:00,0.322537
139,2016-07-01 11:35:00,0.322537
140,2016-07-01 11:40:00,0.322537
141,2016-07-01 11:45:00,0.322537
142,2016-07-01 11:50:00,0.322537
143,2016-07-01 11:55:00,0.322537
144,2016-07-01 12:00:00,0.322537
145,2016-07-01 12:05:00,0.322537
146,2016-07-01 12:10:00,0.322537
147,2016-07-01 12:15:00,0.322537
148,2016-07-01 12:20:00,0.322537
149,2016-07-01 12:25:00,0.322537
150,2016-07-01 12:30:00,0.322537
151,2016-07-01 12:35:00,0.322537
152,2016-07-01 12:40:00,0.322537
153,2016-07-01 12:45:00,0.322537
154,2016-07-01 12:50:00,0.322537
155,2016-07-01 12:55:00,0.322537
156,2016-07-01 13:00:00,0.322537
157,2016-07-01 13:05:00,0.322537
158,2016-07-01 13:10:00,0.322537
159,2016-07-01 13:15:00,0.322537
160,2016-07-01 13:20:00,0.322537
161,2016-07-01 13:25:00,0.322537
162,2016-07-01 13:30:00,0.322537
163,2016-07-01 13:35:00,0.322537
164,2016-07-01 13:40:00,0.322537
165,2016-07-01 13:45:00,0.322537
166,2016-07-01 13:50:00,0.322537
167,2016-07-01 13:55:00,0.322537
168,2016-07-01 14:00:00,0.322537
169,2016-07-01 14:05:00,0.322537
170,2016-07-01 14:10:00,0.322537
171,2016-07-01 14:15:00,0.322537
172,2016-07-01 14:20:00,0.322537
173,2016-07-01 14:25:00,0.322537
174,2016-07-01 14:30:00,0.322537
175,2016-07-01 14:35:00,0.322537
176,2016-07-01 14:40:00,0.322537
177,2016-07-01 14:45:00,0.322537
178,2016-07-01 14:50:00,0.322537
179,2016-07-01 14:55:00,0.322537
180,2016-07-01 15:00:00,0.322537
181,2016-07-01 15:05:00,0.322537
182,2016-07-01 15:10:00,0.322537
183,2016-07-01 15:15:00,0.322537
184,2016-07-01 15:20:00,0.322537
185,2016-07-01 15:25:00,0.322537
186,2016-07-01 15:30:00,0.322537
187,2016-07-01 15:35:00,0.322537
188,2016-07-01 15:40:00,0.322537
189,2016-07-01 15:45:00,0.322537
190,2016-07-01 15:50:00,0.322537
191,2016-07-01 15:55:00,0.322537
192,2016-07-01 16:00:00,0.322537
193,2016-07-01 16:05:00,0.322537
194,2016-07-01 16:10:00,0.322537
195,2016-07-01 16:15:00,0.322537
196,2016-07-01 16:20:00,0.322537
197,2016-07-01 16:25:00,0.322537
198,2016-07-01 16:30:00,0.322537
199,2016-07-01 16:35:00,0.322537
200,2016-07-01 16:40:00,0.322537
201,2016-07-01 16:45:00,0.322537
202,2016-07-01 16:50:00,0.322537
203,2016-07-01 16:55:00,0.322537
204,2016-07-01 17:00:00,0.322537
205,2016-07-01 17:05:00,0.322537
206,2016-07-01 17:10:00,0.322537
207,2016-07-01 17:15:00,0.322537
208,2016-07-01 17:20:00,0.322537
209,2016-07-01 17:25:00,0.322537
210,2016-07-01 17:30:00,0.322537
211,2016-07-01 17:35:00,0.322537
212,2016-07-01 17:40:00,0.322537
213,2016-07-01 17:45:00,0.322537
214,2016-07-01 17:50:00,0.322537
215,2016-07-01 17:55:00,0.322537
216,2016-07-01 18:00:00,0.322537
217,2016-07-01 18:05:00,0.322537
218,2016-07-01 18:10:00,0.322537
219,2016-07-01 18:15:00,0.322537
220,2016-07-01 18:20:00,0.322537
221,2016-07-01 18:25:00,0.322537
222,2016-07-01 18:30:00,0.322537
223,2016-07-01 18:35:00,0.322537
224,2016-07-01 18:40:00,0.322537
225,2016-07-01 18:45:00,0.322537
226,2016-07-01 18:50:00,0.322537
227,2016-07-01 18:55:00,0.322537
228,2016-07-01 19:00:00,0.322537
229,2016-07-01 19:05:00,0.322537
230,2016-07-01 19:10:00,0.322537
231,2016-07-01 19:15:00,0.322537
232,2016-07-01 19:20:00,0.322537
233,2016-07-01 19:25:00,0.322537
234,2016-07-01 19:30:00,0.322537
235,2016-07-01 19:35:00,0.322537
236,2016-07-01 19:40:00,0.322537
237,2016-07-01 19:45:00,0.322537
238,2016-07-01 19:50:00,0.322537
239,2016-07-01 19:55:00,0.322537
240,2016-07-01 20:00:00,0.322537
241,2016-07-01 20:05:00,0.322537
242,2016-07-01 20:10:00,0.322537
243,2016-07-01 20:15:00,0.322537
244,2016-07-01 20:20:00,0.322537
245,2016-07-01 20:25:00,0.322537
246,2016-07-01 20:30:00,0.322537
247,2016-07-01 20:35:00,0.322537
248,2016-07-01 20:40:00,0.322537
249,2016-07-01 20:45:00,0.322537
250,2016-07-01 20:50:00,0.322537
251,2016-07-01 20:55:00,0.322537
252,2016-07-01 21:00:00,0.322537
253,2016-07-01 21:05:00,0.322537
254,2016-07-01 21:10:00,0.322537
255,2016-07-01 21:15:00,0.322537
256,2016-07-01 21:20:00,0.322537
257,2016-07-01 21:25:00,0.322537
258,2016-07-01 21:30:00,0.322537
259,2016-07-01 21:35:00,0.322537
260,2016-07-01 21:40:00,0.322537
261,2016-07-01 21:45:00,0.322537
262,2016-07-01 21:50:00,0.322537
263,2016-07-01 21:55:00,0.322537
264,2016-07-01 22:00:00,0.322537
265,2016-07-01 22:05:00,0.322537
266,2016-07-01 22:10:00,0.322537
267,2016-07-01 22:15:00,0.322537
268,2016-07-01 22:20:00,0.322537
269,2016-07-01 22:25:00,0.322537
270,2016-07-01 22:30:00,0.322537
271,2016-07-01 22:35:00,0.322537
272,2016-07-01 22:40:00,0.322537
273,2016-07-01 22:45:00,0.322537
274,2016-07-01 22:50:00,0.322537
275,2016-07-01 22:55:00,0.322537
276,2016-07-01 23:00:00,0.322537
277,2016-07-01 23:05:00,0.322537
278,2016-07-01 23:10:00,0.322537
279,2016-07-01 23:15:00,0.322537
280,2016-07-01 23:20:00,0.322537
281,2016-07-01 23:25:00,0.322537
282,2016-07-01 23:30:00,0.322537
283,2016-07-01 23:35:00,0.322537
284,2016-07-01 23:40:00,0.322537
285,2016-07-01 23:45:00,0.322537
286,2016-07-01 23:50:00,0.322537
287,2016-07-01 23:55:00,0.322537
288,2016-07-02 00:00:00,0.322537
